task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
64	d4/e8fbcf	1738084	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (NB2)	CACHED	0	2023-10-07 03:12:23.953	10.4s	6s	142.5%	148.8 MB	299.1 MB	1.1 GB	23.9 MB
74	b1/dd512a	1751527	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (KB2)	CACHED	0	2023-10-07 03:15:19.257	16.7s	15s	141.4%	41.8 MB	255.7 MB	826.7 MB	117.5 KB
72	d7/2502f2	1747846	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (KA2)	CACHED	0	2023-10-07 03:15:09.006	1.7s	1s	98.4%	26 MB	35.5 MB	18.6 MB	9.5 MB
65	42/6ac32d	1755969	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (NA1)	CACHED	0	2023-10-07 03:15:40.560	6.5s	6s	135.9%	39.9 MB	220.9 MB	942 MB	5.4 KB
80	60/7ad01c	1756540	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (KA2)	CACHED	0	2023-10-07 03:15:41.806	4.3s	3s	135.8%	39.9 MB	220.9 MB	546.1 MB	5.4 KB
84	6d/8695be	1760489	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (KB1)	CACHED	0	2023-10-07 03:15:53.682	6.6s	5s	136.4%	39.9 MB	220.9 MB	1 GB	5.4 KB
75	1d/8ee1cb	1755390	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (KB1)	CACHED	0	2023-10-07 03:15:39.042	20.3s	19s	144.8%	42.8 MB	255.7 MB	1 GB	119.1 KB
81	1f/5b8787	1762039	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (KA1)	CACHED	0	2023-10-07 03:15:59.336	3.2s	2s	134.8%	39.9 MB	220.9 MB	373.4 MB	5.4 KB
71	d1/608898	1755389	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (NB1)	CACHED	0	2023-10-07 03:15:39.039	1.5s	0ms	100.9%	20.4 MB	31.4 MB	21 MB	9.6 MB
77	92/0cb7ae	1751115	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (NA2)	CACHED	0	2023-10-07 03:15:18.068	1.2s	0ms	98.0%	19.8 MB	31 MB	14.3 MB	9.5 MB
